# Expression Atlas
# Query: Genes matching: 'default query', specifically expressed above the expression level cutoff: 0 TPM in experiment E-MTAB-3719
# Selected columns: 6 (all)
# Timestamp: Fri, 24-Aug-2018 23:20:29
Gene ID	Gene Name	brain	cerebellum	heart	kidney	liver	testis
ENSMODG00000029671	ENSMODG00000029671	1.0	0.2				0.6
ENSMODG00000029672	ENSMODG00000029672	2.0	0.2				
ENSMODG00000029673	ENSMODG00000029673	7.0	7.0	1.0	4.0	1.0	4.0
ENSMODG00000029674	ENSMODG00000029674	8.0	2.0	3.0	9.0	17.0	54.0
ENSMODG00000029675	ENSMODG00000029675	0.1		0.5			99.0
ENSMODG00000029676	ENSMODG00000029676	2.0	0.7			0.2	0.3
ENSMODG00000029677	ENSMODG00000029677	3.0	5.0				13.0
ENSMODG00000029678	ENSMODG00000029678	7.0	5.0	0.7	1.0	2.0	7.0
ENSMODG00000029679	ENSMODG00000029679	0.8					19.0
ENSMODG00000029680	ENSMODG00000029680	0.8	0.3	2.0	3.0	1.0	4.0
ENSMODG00000029681	ENSMODG00000029681						11.0
ENSMODG00000029682	ENSMODG00000029682	9.0	11.0	4.0	4.0	2.0	6.0
ENSMODG00000029683	ENSMODG00000029683	0.3			0.2		0.9
ENSMODG00000029684	ENSMODG00000029684		0.1				
ENSMODG00000029685	ENSMODG00000029685	0.6					3.0
ENSMODG00000029686	ENSMODG00000029686	0.1	0.1		0.2	0.2	0.1
ENSMODG00000029689	ENSMODG00000029689	2.0	1.0	0.4	0.8	0.2	1.0
ENSMODG00000029691	ENSMODG00000029691			2.0	0.1	4.0	0.1
ENSMODG00000029692	ENSMODG00000029692	0.3	0.1				27.0
ENSMODG00000029693	ENSMODG00000029693	3.0	1.0	0.7	1.0	0.9	1.0
ENSMODG00000029694	ENSMODG00000029694	0.2	1.0		1.0		51.0
ENSMODG00000029695	ENSMODG00000029695		0.4				201.0
ENSMODG00000029696	ENSMODG00000029696	0.6	1.0	0.9	1.0	0.2	0.5
ENSMODG00000029697	ENSMODG00000029697	2.0	0.5	0.5	0.4	0.5	1.0
ENSMODG00000029698	ENSMODG00000029698	0.2				0.1	0.4
ENSMODG00000029699	ENSMODG00000029699	0.1			0.1		28.0
ENSMODG00000029700	ENSMODG00000029700	3.0	2.0	3.0	2.0	0.2	37.0
ENSMODG00000029701	ENSMODG00000029701	0.2	0.2				1.0
ENSMODG00000029702	ENSMODG00000029702	0.5			0.3	0.2	0.3
ENSMODG00000029703	ENSMODG00000029703	5.0	11.0	6.0	8.0	3.0	11.0
ENSMODG00000029704	ENSMODG00000029704	0.2	1.0	45.0	15.0	0.6	69.0
ENSMODG00000029705	ENSMODG00000029705	0.1					0.2
ENSMODG00000029706	ENSMODG00000029706	2864.0	1308.0	9.0	21.0	16.0	50.0
ENSMODG00000029707	ENSMODG00000029707						3.0
ENSMODG00000029708	ENSMODG00000029708		0.1				14.0
ENSMODG00000029709	ENSMODG00000029709	3.0	1.0	0.5	0.3	0.7	2.0
ENSMODG00000029710	ENSMODG00000029710	2.0	2.0	0.4	0.2	0.1	1.0
ENSMODG00000029711	ENSMODG00000029711	5.0	3.0	0.7	4.0	0.6	2.0
ENSMODG00000029712	ENSMODG00000029712	0.1					
ENSMODG00000029713	ENSMODG00000029713	2.0	3.0	0.4	1.0	0.2	2.0
ENSMODG00000029714	ENSMODG00000029714	6.0	5.0	1.0	2.0	2.0	5.0
ENSMODG00000029715	ENSMODG00000029715					1.0	
ENSMODG00000029716	ENSMODG00000029716	0.1		0.3	0.1	0.1	0.1
ENSMODG00000029717	ENSMODG00000029717					9.0	0.1
ENSMODG00000029718	ENSMODG00000029718	1.0	0.9	0.3	1.0	2.0	1.0
ENSMODG00000029719	ENSMODG00000029719	0.2	0.1				0.2
ENSMODG00000029720	ENSMODG00000029720	0.3					0.5
ENSMODG00000029721	ENSMODG00000029721	0.9	0.4		0.2	0.7	0.4
ENSMODG00000029722	ENSMODG00000029722	0.1			0.1	0.1	
ENSMODG00000029723	ENSMODG00000029723	0.6	0.4	0.1	0.3	0.2	0.2
ENSMODG00000029724	ENSMODG00000029724	0.1		0.1	0.1		0.2
ENSMODG00000029725	ENSMODG00000029725						0.9
ENSMODG00000029726	ENSMODG00000029726	20.0	26.0	146.0	15.0	19.0	17.0
ENSMODG00000029727	ENSMODG00000029727	0.1	0.3		0.4	0.1	0.6
ENSMODG00000029728	ENSMODG00000029728	44.0	1.0	0.5	1.0	1.0	4.0
ENSMODG00000029729	ENSMODG00000029729	0.3	0.4	0.2	0.2		0.1
ENSMODG00000029730	ENSMODG00000029730	6.0	0.3	0.3		0.5	
ENSMODG00000029732	ENSMODG00000029732	4.0	6.0	0.4	0.5	0.5	1.0
ENSMODG00000029733	ENSMODG00000029733	17.0	17.0	4.0	10.0	3.0	10.0
ENSMODG00000029734	ENSMODG00000029734	19.0	11.0	18.0	9.0	5.0	27.0
ENSMODG00000029735	ENSMODG00000029735	4.0	5.0	2.0	0.2	0.1	36.0
ENSMODG00000029736	ENSMODG00000029736						157.0
ENSMODG00000029737	ENSMODG00000029737	11.0	9.0	4.0	6.0	3.0	8.0
ENSMODG00000029739	ENSMODG00000029739						0.7
ENSMODG00000029740	ENSMODG00000029740	3.0	3.0	1.0	2.0	1.0	2.0
ENSMODG00000029741	ENSMODG00000029741			0.4		6.0	
ENSMODG00000029742	ENSMODG00000029742	2.0	1.0	0.1	0.9	0.8	1.0
ENSMODG00000029743	ENSMODG00000029743	1.0	0.4	0.2	0.5	0.3	0.9
ENSMODG00000029744	ENSMODG00000029744	41.0	29.0	4.0	7.0	2.0	18.0
ENSMODG00000029746	ENSMODG00000029746	29.0	9.0	0.2	0.1		25.0
ENSMODG00000029747	ENSMODG00000029747	0.2			0.1		
ENSMODG00000029748	ENSMODG00000029748						2.0
ENSMODG00000029749	ENSMODG00000029749	34.0	20.0	96.0	3.0	0.3	2.0
ENSMODG00000029751	ENSMODG00000029751	2.0	1.0	0.6	0.5	0.3	0.9
ENSMODG00000029752	ENSMODG00000029752						0.1
ENSMODG00000029754	ENSMODG00000029754	0.8	3.0	0.7			
ENSMODG00000029755	ENSMODG00000029755						0.2
ENSMODG00000029756	ENSMODG00000029756	0.7				0.2	37.0
ENSMODG00000029757	ENSMODG00000029757	2.0					6.0
ENSMODG00000029758	ENSMODG00000029758					0.2	
ENSMODG00000029760	ENSMODG00000029760	0.8	0.6	0.5	0.6	0.2	0.9
ENSMODG00000029761	ENSMODG00000029761	13.0	27.0	1.0	4.0	2016.0	2.0
ENSMODG00000029762	ENSMODG00000029762	2.0	2.0	0.6	0.3	0.8	2.0
ENSMODG00000029763	ENSMODG00000029763	18.0	40.0	9.0	8.0	3.0	2.0
ENSMODG00000029764	ENSMODG00000029764	4.0	0.3	0.5	0.1		
ENSMODG00000029765	ENSMODG00000029765	11.0	7.0	7.0	6.0	3.0	5.0
ENSMODG00000029766	ENSMODG00000029766	6.0	5.0	0.5	2.0	0.8	3.0
ENSMODG00000029767	ENSMODG00000029767						3.0
ENSMODG00000029768	ENSMODG00000029768		1.0			0.9	0.3
ENSMODG00000029769	ENSMODG00000029769						78.0
ENSMODG00000029770	ENSMODG00000029770	0.8	1.0	0.2	0.3	0.1	1.0
ENSMODG00000029771	ENSMODG00000029771						0.1
ENSMODG00000029772	ENSMODG00000029772	0.1			0.1		
ENSMODG00000029773	ENSMODG00000029773	0.8	0.3	0.1	0.1	0.3	0.7
ENSMODG00000029774	ENSMODG00000029774	4.0	2.0	0.1	0.4	2.0	0.7
ENSMODG00000029775	ENSMODG00000029775	0.1					
ENSMODG00000029776	ENSMODG00000029776	0.1	0.1		0.1		2.0
ENSMODG00000029777	ENSMODG00000029777	0.4	0.3	0.1	0.5	0.3	6.0
ENSMODG00000029778	ENSMODG00000029778	3.0	2.0	3.0	3.0	11.0	3.0
ENSMODG00000029779	ENSMODG00000029779	2.0	0.7	0.3	0.3	0.2	3.0
ENSMODG00000029780	ENSMODG00000029780	13.0	15.0	6.0	9.0	6.0	16.0
ENSMODG00000029781	ENSMODG00000029781	3.0	0.2		0.3	0.3	0.5
ENSMODG00000029782	ENSMODG00000029782						0.1
ENSMODG00000029783	ENSMODG00000029783	5.0	8.0	2.0	5.0	4.0	10.0
ENSMODG00000029784	ENSMODG00000029784	0.4	0.3	1.0	0.3		0.3
ENSMODG00000029785	ENSMODG00000029785		0.1		0.1	0.1	
ENSMODG00000029787	ENSMODG00000029787	7.0	8.0	2.0	5.0	2.0	29.0
ENSMODG00000029788	ENSMODG00000029788	90.0	2.0		0.8		1.0
ENSMODG00000029789	ENSMODG00000029789	4.0	4.0	3.0	3.0	1.0	2.0
ENSMODG00000029790	ENSMODG00000029790						0.4
ENSMODG00000029791	ENSMODG00000029791	0.1	41.0		0.4	1.0	
ENSMODG00000029792	ENSMODG00000029792	0.1	0.3	0.6			166.0
ENSMODG00000029793	ENSMODG00000029793	3.0	0.7	0.1	0.1	0.1	25.0
ENSMODG00000029794	ENSMODG00000029794	0.5	0.3				
ENSMODG00000029795	ENSMODG00000029795	0.5	0.7	0.5	0.8	1.0	0.3
ENSMODG00000029796	ENSMODG00000029796	0.1		0.1			0.1
ENSMODG00000029797	ENSMODG00000029797	55.0	51.0	20.0	34.0	15.0	13.0
ENSMODG00000029798	ENSMODG00000029798	0.4	0.2	0.2		0.1	0.5
ENSMODG00000029800	ENSMODG00000029800	1.0	1.0	0.1	0.4	0.2	0.8
ENSMODG00000029801	ENSMODG00000029801	0.7	0.2		0.2	0.1	2.0
ENSMODG00000029802	ENSMODG00000029802	2.0	0.2	0.7	15.0	0.1	0.1
ENSMODG00000029803	GLRX	15.0	12.0	19.0	35.0	14.0	3.0
ENSMODG00000029804	ENSMODG00000029804	0.1			0.1		
ENSMODG00000029805	ENSMODG00000029805	1.0	4.0	0.1	1.0	0.4	0.7
ENSMODG00000029806	ENSMODG00000029806	0.4	0.2		0.1	0.3	0.2
ENSMODG00000029807	ENSMODG00000029807	4.0	5.0	1.0	3.0	2.0	4.0
ENSMODG00000029808	ENSMODG00000029808		0.2		0.3		
ENSMODG00000029809	ENSMODG00000029809						2.0
ENSMODG00000029810	ENSMODG00000029810	0.4	0.2	0.1	0.8	0.2	0.5
ENSMODG00000029811	ENSMODG00000029811	0.6					
ENSMODG00000029812	ENSMODG00000029812	3.0	6.0	1.0	2.0	5.0	2.0
ENSMODG00000029813	ENSMODG00000029813				0.2		
ENSMODG00000029814	ENSMODG00000029814		0.2				9.0
ENSMODG00000029815	ENSMODG00000029815						8.0
ENSMODG00000029816	ENSMODG00000029816						2.0
ENSMODG00000029817	ENSMODG00000029817				1.0		
ENSMODG00000029819	ENSMODG00000029819	0.2					
ENSMODG00000029820	ENSMODG00000029820						2.0
ENSMODG00000029821	ENSMODG00000029821	3.0	3.0	0.6	1.0	2.0	0.5
ENSMODG00000029822	ENSMODG00000029822	0.3	1.0	0.1	0.3		0.3
ENSMODG00000029823	ENSMODG00000029823	1.0	0.9	0.1	7.0	1.0	0.9
ENSMODG00000029824	ENSMODG00000029824	0.3				0.2	
ENSMODG00000029825	ENSMODG00000029825						1.0
ENSMODG00000029826	ENSMODG00000029826	0.3	0.2	0.4	0.3	0.1	0.8
ENSMODG00000029827	ENSMODG00000029827						0.6
ENSMODG00000029828	ENSMODG00000029828						1.0
ENSMODG00000029830	ENSMODG00000029830	0.6	0.4	0.1	2.0	0.2	
ENSMODG00000029831	ENSMODG00000029831	0.7					
ENSMODG00000029833	ENSMODG00000029833	0.9			0.2	0.1	0.1
ENSMODG00000029834	ENSMODG00000029834						0.4
ENSMODG00000029835	ENSMODG00000029835	11.0	9.0	4.0	11.0	6.0	17.0
ENSMODG00000029836	ENSMODG00000029836	4.0	6.0	0.7	4.0	0.9	4.0
ENSMODG00000029841	ENSMODG00000029841	0.1	3.0				2.0
ENSMODG00000029842	ENSMODG00000029842				0.2		
ENSMODG00000029846	ENSMODG00000029846	0.7					1.0
ENSMODG00000029847	ENSMODG00000029847		0.2				0.4
ENSMODG00000029848	ENSMODG00000029848			0.1		0.1	0.1
ENSMODG00000029849	ENSMODG00000029849	1.0	0.7				5.0
ENSMODG00000029850	ENSMODG00000029850						15.0
ENSMODG00000029851	ENSMODG00000029851				1.0		1.0
ENSMODG00000029852	ENSMODG00000029852	0.2	0.3				1.0
ENSMODG00000029853	ENSMODG00000029853	12.0	14.0				
ENSMODG00000029854	ENSMODG00000029854	2.0	2.0	0.5	1.0	0.8	4.0
ENSMODG00000029855	ENSMODG00000029855	0.7	0.6	0.4	2.0	0.2	0.4
ENSMODG00000029857	ENSMODG00000029857						33.0
ENSMODG00000029858	ENSMODG00000029858		0.2				1.0
ENSMODG00000029859	ENSMODG00000029859	0.2					1.0
ENSMODG00000029862	ENSMODG00000029862		0.3				0.6
ENSMODG00000029863	ENSMODG00000029863			0.1			
ENSMODG00000029864	ENSMODG00000029864	1.0	0.8	0.3	0.7	2.0	0.6
ENSMODG00000029865	ENSMODG00000029865						1.0
ENSMODG00000029867	ENSMODG00000029867	0.1	0.1	0.4	0.2	0.2	0.4
ENSMODG00000029868	ENSMODG00000029868						5.0
ENSMODG00000029869	ENSMODG00000029869						0.5
ENSMODG00000029870	ENSMODG00000029870						0.3
ENSMODG00000029871	ENSMODG00000029871						9.0
ENSMODG00000029872	ENSMODG00000029872	1.0	0.8	1.0	6.0	3.0	3.0
ENSMODG00000029873	ENSMODG00000029873		0.1				2.0
ENSMODG00000029875	ENSMODG00000029875	0.3	0.2				3.0
ENSMODG00000029877	ENSMODG00000029877	4.0	2.0	0.2	1.0		7.0
ENSMODG00000029880	ENSMODG00000029880	1.0	2.0		0.1	0.6	
ENSMODG00000029881	ENSMODG00000029881						0.4
ENSMODG00000029882	ENSMODG00000029882	0.1	0.3	0.2			0.1
ENSMODG00000029885	ENSMODG00000029885						1.0
ENSMODG00000029886	ENSMODG00000029886						4.0
ENSMODG00000029888	ENSMODG00000029888						0.2
ENSMODG00000029889	ENSMODG00000029889						13.0
ENSMODG00000029890	ENSMODG00000029890			0.1			0.8
ENSMODG00000029891	ENSMODG00000029891			0.1			
ENSMODG00000029893	ENSMODG00000029893						0.6
ENSMODG00000029894	ENSMODG00000029894	0.7					
ENSMODG00000029896	ENSMODG00000029896		0.2				2.0
ENSMODG00000029899	ENSMODG00000029899			0.2	0.2	0.3	
ENSMODG00000029900	ENSMODG00000029900						0.2
ENSMODG00000029901	ENSMODG00000029901						3.0
ENSMODG00000029902	ENSMODG00000029902	0.4					
ENSMODG00000029903	ENSMODG00000029903			0.3			0.2
ENSMODG00000029904	ENSMODG00000029904	0.5	0.8				0.4
ENSMODG00000029905	ENSMODG00000029905	0.2	0.2	0.2		0.1	0.1
ENSMODG00000029906	ENSMODG00000029906	11.0	7.0	2.0	3.0	0.5	4.0
ENSMODG00000029907	ENSMODG00000029907	9.0	3.0	0.5	2.0		12.0
ENSMODG00000029908	ENSMODG00000029908		0.1		0.2		0.6
ENSMODG00000029909	ENSMODG00000029909						2.0
ENSMODG00000029910	ENSMODG00000029910	0.3	0.4				0.5
ENSMODG00000029911	ENSMODG00000029911	14.0	13.0	3.0	8.0	7.0	11.0
ENSMODG00000029916	ENSMODG00000029916	1.0	4.0	0.4	0.9	0.1	5.0
ENSMODG00000029917	ENSMODG00000029917			0.2			0.2
ENSMODG00000029918	ENSMODG00000029918	0.5	0.4		1.0		0.9
ENSMODG00000029919	ENSMODG00000029919						6.0
ENSMODG00000029920	ENSMODG00000029920						4.0
ENSMODG00000029921	ENSMODG00000029921						0.4
ENSMODG00000029922	ENSMODG00000029922						2.0
ENSMODG00000029925	ENSMODG00000029925	1.0	2.0	0.4	1.0	1.0	0.8
ENSMODG00000029928	ENSMODG00000029928		0.2				0.6
ENSMODG00000029929	ENSMODG00000029929						0.1
ENSMODG00000029930	ENSMODG00000029930				0.6		
ENSMODG00000029931	ENSMODG00000029931						8.0
ENSMODG00000029932	ENSMODG00000029932	4.0	2.0				2.0
ENSMODG00000029934	ENSMODG00000029934	2.0	0.3	0.4	0.9	0.4	2.0
ENSMODG00000029936	ENSMODG00000029936				0.9		
ENSMODG00000029937	ENSMODG00000029937	0.3	2.0				0.6
ENSMODG00000029938	ENSMODG00000029938	0.3	0.1	0.3	0.3	0.4	1.0
ENSMODG00000029939	ENSMODG00000029939	0.1					0.6
ENSMODG00000029941	ENSMODG00000029941				0.4		
ENSMODG00000029942	ENSMODG00000029942	45.0	38.0		0.3		0.8
ENSMODG00000029943	ENSMODG00000029943	2.0	0.4	1.0	4.0	0.8	334.0
ENSMODG00000029944	ENSMODG00000029944						7.0
ENSMODG00000029946	ENSMODG00000029946	0.2					1.0
ENSMODG00000029947	ENSMODG00000029947						0.1
ENSMODG00000029948	ENSMODG00000029948	5.0	10.0		0.9		0.3
ENSMODG00000029949	ENSMODG00000029949	3.0	3.0	1.0	2.0	0.9	6.0
ENSMODG00000029950	ENSMODG00000029950						0.3
ENSMODG00000029951	ENSMODG00000029951	0.8	2.0		0.1		0.2
ENSMODG00000029952	ENSMODG00000029952	0.1					0.5
ENSMODG00000029953	ENSMODG00000029953		0.2	0.3			3.0
ENSMODG00000029956	ENSMODG00000029956	0.4	0.4		0.1	0.3	0.2
ENSMODG00000029957	ENSMODG00000029957			0.4			0.3
ENSMODG00000029958	ENSMODG00000029958						0.6
ENSMODG00000029959	ENSMODG00000029959						2.0
ENSMODG00000029961	ENSMODG00000029961						0.2
ENSMODG00000029962	ENSMODG00000029962						0.4
ENSMODG00000029963	ENSMODG00000029963			0.1			
ENSMODG00000029964	ENSMODG00000029964	0.2					
ENSMODG00000029966	ENSMODG00000029966						0.4
ENSMODG00000029967	ENSMODG00000029967	1.0	3.0	0.2	1.0	0.2	1.0
ENSMODG00000029969	ENSMODG00000029969						4.0
ENSMODG00000029970	ENSMODG00000029970						2.0
ENSMODG00000029971	ENSMODG00000029971			0.5	0.6		
ENSMODG00000029973	ENSMODG00000029973						0.4
ENSMODG00000029974	ENSMODG00000029974	0.6	0.4	0.2		0.1	13.0
ENSMODG00000029975	ENSMODG00000029975	0.1		0.5			
ENSMODG00000029976	ENSMODG00000029976	0.1					
ENSMODG00000029977	ENSMODG00000029977				0.1		0.5
ENSMODG00000029979	ENSMODG00000029979		0.4		0.6		
ENSMODG00000029980	ENSMODG00000029980		0.3				
ENSMODG00000029981	ENSMODG00000029981	0.2	0.2			0.1	
ENSMODG00000029982	ENSMODG00000029982						0.8
ENSMODG00000029983	ENSMODG00000029983	0.8	0.2		1.0		0.3
ENSMODG00000029986	ENSMODG00000029986	0.3	0.6	0.6	3.0	0.9	0.8
ENSMODG00000029987	ENSMODG00000029987	0.1	0.1	1.0			1.0
ENSMODG00000029988	ENSMODG00000029988	21.0	19.0	16.0	2.0	0.2	11.0
ENSMODG00000029989	ENSMODG00000029989	8.0	0.5	0.2	9.0	0.1	8.0
ENSMODG00000029990	ENSMODG00000029990						0.5
ENSMODG00000029991	ENSMODG00000029991	0.2			0.2		
ENSMODG00000029992	ENSMODG00000029992			0.1			
ENSMODG00000029993	ENSMODG00000029993	0.1	3.0				
ENSMODG00000029994	ENSMODG00000029994		0.1				
ENSMODG00000029996	ENSMODG00000029996						1.0
ENSMODG00000029997	ENSMODG00000029997		0.3				
ENSMODG00000030000	ENSMODG00000030000						8.0
ENSMODG00000030002	ENSMODG00000030002			12.0			14.0
ENSMODG00000030003	ENSMODG00000030003	0.2	0.2				0.6
ENSMODG00000030004	ENSMODG00000030004	0.8	0.2			0.3	
ENSMODG00000030005	ENSMODG00000030005	0.1	0.3				
ENSMODG00000030006	ENSMODG00000030006	0.4	0.2				
ENSMODG00000030007	ENSMODG00000030007	0.1		5.0			
ENSMODG00000030008	ENSMODG00000030008	0.1	0.1	0.1			0.1
ENSMODG00000030009	ENSMODG00000030009						0.6
ENSMODG00000030010	ENSMODG00000030010	0.2	0.5				0.3
ENSMODG00000030011	ENSMODG00000030011	0.1					
ENSMODG00000030015	ENSMODG00000030015						0.3
ENSMODG00000030016	ENSMODG00000030016	4.0	0.2				2.0
ENSMODG00000030017	ENSMODG00000030017	4.0	6.0				
ENSMODG00000030018	ENSMODG00000030018	0.1	0.1				0.6
ENSMODG00000030019	ENSMODG00000030019						3.0
ENSMODG00000030021	ENSMODG00000030021						0.6
ENSMODG00000030022	ENSMODG00000030022	0.1					0.3
ENSMODG00000030023	ENSMODG00000030023						0.1
ENSMODG00000030024	ENSMODG00000030024				0.9		
ENSMODG00000030025	ENSMODG00000030025		0.3				0.3
ENSMODG00000030026	ENSMODG00000030026				0.6	0.1	
ENSMODG00000030028	ENSMODG00000030028	0.2	0.4			0.1	0.9
ENSMODG00000030029	ENSMODG00000030029						0.3
ENSMODG00000030030	ENSMODG00000030030	0.4	0.2				0.9
ENSMODG00000030031	ENSMODG00000030031						1.0
ENSMODG00000030032	ENSMODG00000030032	0.3		0.6	1.0	0.1	0.1
ENSMODG00000030033	ENSMODG00000030033	2.0	3.0	0.3	0.8	0.2	2.0
ENSMODG00000030034	ENSMODG00000030034						2.0
ENSMODG00000030035	ENSMODG00000030035			0.2	0.2		0.1
ENSMODG00000030036	ENSMODG00000030036					0.6	
ENSMODG00000030038	ENSMODG00000030038						0.4
ENSMODG00000030039	ENSMODG00000030039				0.8		2.0
ENSMODG00000030040	ENSMODG00000030040						0.7
ENSMODG00000030042	ENSMODG00000030042						5.0
ENSMODG00000030043	ENSMODG00000030043	4.0	2.0	2.0	2.0	3.0	4.0
ENSMODG00000030044	ENSMODG00000030044	10.0	3.0	3.0	4.0	7.0	15.0
ENSMODG00000030045	ENSMODG00000030045	0.1					3.0
ENSMODG00000030046	ENSMODG00000030046				0.3	0.5	
ENSMODG00000030047	ENSMODG00000030047						1.0
ENSMODG00000030048	ENSMODG00000030048					2.0	
ENSMODG00000030049	ENSMODG00000030049				0.7		
ENSMODG00000030051	ENSMODG00000030051	0.8					
ENSMODG00000030052	ENSMODG00000030052		0.2				4.0
ENSMODG00000030053	ENSMODG00000030053	0.3	0.2	6.0	0.1		0.1
ENSMODG00000030054	ENSMODG00000030054						0.9
ENSMODG00000030055	ENSMODG00000030055	0.6					
ENSMODG00000030056	ENSMODG00000030056						3.0
ENSMODG00000030057	ENSMODG00000030057	0.1					4.0
ENSMODG00000030058	ENSMODG00000030058		0.4				
ENSMODG00000030059	ENSMODG00000030059	0.4		0.2	0.4		0.2
ENSMODG00000030060	ENSMODG00000030060	0.1	2.0	0.1			0.6
ENSMODG00000030061	ENSMODG00000030061						2.0
ENSMODG00000030062	ENSMODG00000030062		0.3				
ENSMODG00000030063	ENSMODG00000030063	0.2		0.2			
ENSMODG00000030064	ENSMODG00000030064		0.3				0.2
ENSMODG00000030065	ENSMODG00000030065	0.2	0.3				3.0
ENSMODG00000030066	ENSMODG00000030066						15.0
ENSMODG00000030068	ENSMODG00000030068	1.0	0.3				0.3
ENSMODG00000030069	ENSMODG00000030069				0.4		0.1
ENSMODG00000030071	ENSMODG00000030071	0.1			2.0	17.0	4.0
ENSMODG00000030072	ENSMODG00000030072						0.7
ENSMODG00000030073	ENSMODG00000030073	0.1				0.1	7.0
ENSMODG00000030074	ENSMODG00000030074	3.0	2.0	0.7	0.8	0.8	0.5
ENSMODG00000030075	ENSMODG00000030075	0.7	0.9		0.3		
ENSMODG00000030080	ENSMODG00000030080	0.9	1.0	0.3	0.6	0.3	22.0
ENSMODG00000030081	ENSMODG00000030081					0.4	0.6
ENSMODG00000030082	ENSMODG00000030082	1.0		0.2			0.7
ENSMODG00000030083	ENSMODG00000030083	3.0	5.0	0.8	2.0	2.0	3.0
ENSMODG00000030084	ENSMODG00000030084	0.4	0.9	0.3	0.2	0.2	0.7
ENSMODG00000030085	ENSMODG00000030085				0.3		
ENSMODG00000030086	ENSMODG00000030086	0.6					2.0
ENSMODG00000030087	ENSMODG00000030087						0.8
ENSMODG00000030088	ENSMODG00000030088	7.0	5.0	0.9	4.0	3.0	7.0
ENSMODG00000030089	ENSMODG00000030089	0.8	0.5	0.3	0.9	0.8	0.6
ENSMODG00000030091	ENSMODG00000030091						1.0
ENSMODG00000030093	ENSMODG00000030093				0.2		
ENSMODG00000030094	ENSMODG00000030094						0.2
ENSMODG00000030097	ENSMODG00000030097	0.1			0.2		
ENSMODG00000030098	ENSMODG00000030098	0.4	0.6	0.1	0.2	0.1	4.0
ENSMODG00000030099	ENSMODG00000030099	0.1	0.1	3.0			
ENSMODG00000030100	ENSMODG00000030100	1.0	0.3				
ENSMODG00000030101	ENSMODG00000030101				0.2		1.0
ENSMODG00000030102	ENSMODG00000030102						0.5
ENSMODG00000030103	ENSMODG00000030103						0.2
ENSMODG00000030104	ENSMODG00000030104						1.0
ENSMODG00000030106	ENSMODG00000030106	0.6		3.0			
ENSMODG00000030108	ENSMODG00000030108	0.6		0.3			
ENSMODG00000030109	ENSMODG00000030109						0.8
ENSMODG00000030111	ENSMODG00000030111	4.0	3.0	2.0	5.0	2.0	6.0
ENSMODG00000030112	ENSMODG00000030112						0.6
ENSMODG00000030113	ENSMODG00000030113	4.0	5.0	0.9	0.7	0.4	2.0
ENSMODG00000030114	ENSMODG00000030114				0.4		
ENSMODG00000030115	ENSMODG00000030115	0.3					1.0
ENSMODG00000030116	ENSMODG00000030116			0.2	0.4	2.0	3.0
ENSMODG00000030117	ENSMODG00000030117						3.0
ENSMODG00000030119	ENSMODG00000030119	8.0	4.0	0.3	3.0	2.0	15.0
ENSMODG00000030120	ENSMODG00000030120	0.1	0.4			0.2	0.4
ENSMODG00000030121	ENSMODG00000030121				0.1		0.2
ENSMODG00000030122	ENSMODG00000030122	0.3		0.3	0.4		0.9
ENSMODG00000030124	ENSMODG00000030124						8.0
ENSMODG00000030125	ENSMODG00000030125	1.0	0.4	0.1	0.2	0.1	0.6
ENSMODG00000030126	ENSMODG00000030126	0.2	0.2				0.3
ENSMODG00000030129	ENSMODG00000030129		0.1	0.4	12.0		0.2
ENSMODG00000030130	ENSMODG00000030130						0.2
ENSMODG00000030132	ENSMODG00000030132					0.9	
ENSMODG00000030136	ENSMODG00000030136						2.0
ENSMODG00000030137	ENSMODG00000030137						0.2
ENSMODG00000030139	ENSMODG00000030139		0.2			0.2	0.2
ENSMODG00000030140	ENSMODG00000030140	0.7					
ENSMODG00000030141	ENSMODG00000030141						0.9
ENSMODG00000030142	ENSMODG00000030142	0.5	0.2				
ENSMODG00000030144	ENSMODG00000030144	3.0	3.0	0.9	2.0	1.0	2.0
ENSMODG00000030145	ENSMODG00000030145				0.8		0.2
ENSMODG00000030146	ENSMODG00000030146						5.0
ENSMODG00000030148	ENSMODG00000030148						0.1
ENSMODG00000030149	ENSMODG00000030149	0.3	0.2			0.2	0.8
ENSMODG00000030150	ENSMODG00000030150	13.0	21.0	8.0	13.0	3.0	147.0
ENSMODG00000030151	ENSMODG00000030151		0.1	0.8			0.3
ENSMODG00000030152	ENSMODG00000030152						1.0
ENSMODG00000030153	ENSMODG00000030153		0.2				1.0
ENSMODG00000030154	ENSMODG00000030154	0.5					
ENSMODG00000030155	ENSMODG00000030155						0.9
ENSMODG00000030156	ENSMODG00000030156						0.8
ENSMODG00000030157	ENSMODG00000030157	1.0	0.6		0.1	0.1	0.2
ENSMODG00000030159	ENSMODG00000030159				0.2		0.8
ENSMODG00000030160	ENSMODG00000030160	0.7					0.5
ENSMODG00000030161	ENSMODG00000030161	1.0	1.0	4.0	2.0	0.5	2.0
ENSMODG00000030162	ENSMODG00000030162						2.0
ENSMODG00000030163	ENSMODG00000030163						9.0
ENSMODG00000030164	ENSMODG00000030164	7.0	2.0		0.1		
ENSMODG00000030166	ENSMODG00000030166						0.4
ENSMODG00000030167	ENSMODG00000030167	6.0	8.0	2.0	7.0	1.0	3.0
